# binary black hole Inspiral Simulation
# m1_solar=36.0
# m2_solar=29.0
# r_horizon_1_m=106320.21775440763
# r_horizon_2_m=85646.84207993947
# distance_mpc=410.0
# pn_order=2.5
# eccentricity=0.5
t_sec,bh1_x_m,bh1_y_m,bh1_z_m,bh2_x_m,bh2_y_m,bh2_z_m,separation_m,velocity_m_s,f_gw_hz,phase_rad,h_plus,h_cross
1.8060976476e+00,-3.1480317068e+04,3.9430997143e+05,0.0000000000e+00,3.9079014291e+04,-4.8948824039e+05,-0.0000000000e+00,8.8661034196e+05,1.0344705369e+08,3.5413593653e+01,7.0765502201e+01,-8.0153136297e-22,-1.2880385074e-22
1.8062816429e+00,-3.9803056673e+04,3.9259353884e+05,0.0000000000e+00,4.9410691042e+04,-4.8735749649e+05,-0.0000000000e+00,8.8446193664e+05,1.0359508353e+08,3.5542704246e+01,7.0786874358e+01,-7.9722710416e-22,-1.6333245812e-22
1.8064656381e+00,-4.8098174514e+04,3.9069288577e+05,0.0000000000e+00,5.9708078707e+04,-4.8499806509e+05,-0.0000000000e+00,8.8230200592e+05,1.0374407408e+08,3.5673300249e+01,7.0808328279e+01,-7.9141995718e-22,-1.9786212316e-22
1.8066496334e+00,-5.6361515871e+04,3.8860779292e+05,0.0000000000e+00,6.9966019702e+04,-4.8240967397e+05,-0.0000000000e+00,8.8013071408e+05,1.0389401488e+08,3.5805391251e+01,7.0829864864e+01,-7.8409560900e-22,-2.3232877780e-22
1.8068336287e+00,-6.4588886352e+04,3.8633812718e+05,0.0000000000e+00,8.0179307196e+04,-4.7959215788e+05,-0.0000000000e+00,8.7794822651e+05,1.0404489529e+08,3.5938986883e+01,7.0851485012e+01,-7.7524225946e-22,-2.6666684143e-22
1.8070176240e+00,-7.2776053147e+04,3.8388384362e+05,0.0000000000e+00,9.0342686665e+04,-4.7654546104e+05,-0.0000000000e+00,8.7575470972e+05,1.0419670452e+08,3.6074096829e+01,7.0873189631e+01,-7.6485073442e-22,-3.0080929823e-22
1.8072016193e+00,-8.0918746343e+04,3.8124498749e+05,0.0000000000e+00,1.0045085753e+05,-4.7326963965e+05,-0.0000000000e+00,8.7355033124e+05,1.0434943162e+08,3.6210730814e+01,7.0894979627e+01,-7.5291459834e-22,-3.3468778152e-22
1.8073856145e+00,-8.9012660300e+04,3.7842169626e+05,0.0000000000e+00,1.1049847486e+05,-4.6976486433e+05,-0.0000000000e+00,8.7133525960e+05,1.0450306549e+08,3.6348898615e+01,7.0916855916e+01,-7.3943026602e-22,-3.6823266495e-22
1.8075696098e+00,-9.7053455095e+04,3.7541420162e+05,0.0000000000e+00,1.2048015115e+05,-4.6603142270e+05,-0.0000000000e+00,8.6910966428e+05,1.0465759484e+08,3.6488610052e+01,7.0938819413e+01,-7.2439711322e-22,-4.0137316102e-22
1.8077536051e+00,-1.0503675803e+05,3.7222283153e+05,0.0000000000e+00,1.3039045824e+05,-4.6206972190e+05,-0.0000000000e+00,8.6687371565e+05,1.0481300827e+08,3.6629874997e+01,7.0960871041e+01,-7.0781758569e-22,-4.3403742694e-22
1.8079376004e+00,-1.1295816523e+05,3.6884801228e+05,0.0000000000e+00,1.4022392925e+05,-4.5788029110e+05,-0.0000000000e+00,8.6462758490e+05,1.0496929418e+08,3.6772703367e+01,7.0983011723e+01,-6.8969730626e-22,-4.6615267810e-22
1.8081215956e+00,-1.2081324334e+05,3.6529027049e+05,0.0000000000e+00,1.4997506070e+05,-4.5346378406e+05,-0.0000000000e+00,8.6237144401e+05,1.0512644085e+08,3.6917105132e+01,7.1005242388e+01,-6.7004517949e-22,-4.9764530933e-22
1.8083055909e+00,-1.2859753133e+05,3.6155023522e+05,0.0000000000e+00,1.5963831475e+05,-4.4882098166e+05,-0.0000000000e+00,8.6010546569e+05,1.0528443640e+08,3.7063090309e+01,7.1027563969e+01,-6.4887349341e-22,-5.2844102398e-22
1.8084895862e+00,-1.3630654230e+05,3.5762863998e+05,0.0000000000e+00,1.6920812148e+05,-4.4395279446e+05,-0.0000000000e+00,8.5782982335e+05,1.0544326879e+08,3.7210668966e+01,7.1049977402e+01,-6.2619801821e-22,-5.5846497078e-22
1.8086735815e+00,-1.4393576536e+05,3.5352632478e+05,0.0000000000e+00,1.7867888113e+05,-4.3886026525e+05,-0.0000000000e+00,8.5554469094e+05,1.0560292584e+08,3.7359851224e+01,7.1072483627e+01,-6.0203810135e-22,-5.8764188857e-22
1.8088575768e+00,-1.5148066767e+05,3.4924423821e+05,0.0000000000e+00,1.8804496676e+05,-4.3354457157e+05,-0.0000000000e+00,8.5325024298e+05,1.0576339523e+08,3.7510647259e+01,7.1095083587e+01,-5.7641675797e-22,-6.1589625958e-22
1.8090415720e+00,-1.5893669657e+05,3.4478343942e+05,0.0000000000e+00,1.9730072678e+05,-4.2800702824e+05,-0.0000000000e+00,8.5094665444e+05,1.0592466449e+08,3.7663067301e+01,7.1117778230e+01,-5.4936075684e-22,-6.4315247056e-22
1.8092255673e+00,-1.6629928178e+05,3.4014510020e+05,0.0000000000e+00,2.0644048773e+05,-4.2224908991e+05,-0.0000000000e+00,8.4863410071e+05,1.0608672102e+08,3.7817121638e+01,7.1140568506e+01,-5.2090070088e-22,-6.6933498218e-22
1.8094095626e+00,-1.7356383763e+05,3.3533050699e+05,0.0000000000e+00,2.1545855706e+05,-4.1627235351e+05,-0.0000000000e+00,8.4631275749e+05,1.0624955206e+08,3.7972820618e+01,7.1163455370e+01,-4.9107110187e-22,-6.9436850645e-22
1.8095935579e+00,-1.8072576548e+05,3.3034106287e+05,0.0000000000e+00,2.2434922612e+05,-4.1007856080e+05,-0.0000000000e+00,8.4398280074e+05,1.0641314475e+08,3.8130174650e+01,7.1186439780e+01,-4.5991044883e-22,-7.1817819230e-22
1.8097775531e+00,-1.8778045615e+05,3.2517828955e+05,0.0000000000e+00,2.3310677315e+05,-4.0366960083e+05,-0.0000000000e+00,8.4164440656e+05,1.0657748607e+08,3.8289194209e+01,7.1209522697e+01,-4.2746126919e-22,-7.4068981929e-22
1.8099615484e+00,-1.9472329251e+05,3.1984382937e+05,0.0000000000e+00,2.4172546657e+05,-3.9704751232e+05,-0.0000000000e+00,8.3929775115e+05,1.0674256289e+08,3.8449889840e+01,7.1232705085e+01,-3.9377018226e-22,-7.6182999929e-22
1.8101455437e+00,-2.0154965227e+05,3.1433944716e+05,0.0000000000e+00,2.5019956833e+05,-3.9021448613e+05,-0.0000000000e+00,8.3694301074e+05,1.0690836196e+08,3.8612272156e+01,7.1255987914e+01,-3.5888794423e-22,-7.8152638591e-22
1.8103295390e+00,-2.0825491058e+05,3.0866703226e+05,0.0000000000e+00,2.5852333727e+05,-3.8317286764e+05,-0.0000000000e+00,8.3458036148e+05,1.0707486990e+08,3.8776351845e+01,7.1279372155e+01,-3.2286948469e-22,-7.9970789148e-22
1.8105135343e+00,-2.1483444300e+05,3.0282860036e+05,0.0000000000e+00,2.6669103269e+05,-3.7592515907e+05,-0.0000000000e+00,8.3220997933e+05,1.0724207322e+08,3.8942139675e+01,7.1302858783e+01,-2.8577393337e-22,-8.1630491157e-22
1.8106975295e+00,-2.2128362847e+05,2.9682629535e+05,0.0000000000e+00,2.7469691810e+05,-3.6847402181e+05,-0.0000000000e+00,8.2983203998e+05,1.0740995833e+08,3.9109646501e+01,7.1326448777e+01,-2.4766463626e-22,-8.3124955666e-22
1.8108815248e+00,-2.2759785238e+05,2.9066239113e+05,0.0000000000e+00,2.8253526502e+05,-3.6082227864e+05,-0.0000000000e+00,8.2744671878e+05,1.0757851153e+08,3.9278883263e+01,7.1350143117e+01,-2.0860916096e-22,-8.4447589066e-22
1.8110655201e+00,-2.3377250984e+05,2.8433929342e+05,0.0000000000e+00,2.9020035704e+05,-3.5297291597e+05,-0.0000000000e+00,8.2505419063e+05,1.0774771902e+08,3.9449860996e+01,7.1373942790e+01,-1.6867929031e-22,-8.5592017593e-22
1.8112495154e+00,-2.3980300891e+05,2.7785954147e+05,0.0000000000e+00,2.9768649382e+05,-3.4492908596e+05,-0.0000000000e+00,8.2265462984e+05,1.0791756690e+08,3.9622590835e+01,7.1397848782e+01,-1.2795100374e-22,-8.6552112438e-22
1.8114335106e+00,-2.4568477405e+05,2.7122580974e+05,0.0000000000e+00,3.0498799537e+05,-3.3669410864e+05,-0.0000000000e+00,8.2024821009e+05,1.0808804120e+08,3.9797084024e+01,7.1421862086e+01,-8.6504445495e-23,-8.7322015421e-22
1.8116175059e+00,-2.5141324965e+05,2.6444090955e+05,0.0000000000e+00,3.1209920646e+05,-3.2827147392e+05,-0.0000000000e+00,8.1783510423e+05,1.0825912785e+08,3.9973351920e+01,7.1445983695e+01,-4.4423878936e-23,-8.7896165191e-22
1.8118015012e+00,-2.5698390373e+05,2.5750779059e+05,0.0000000000e+00,3.1901450118e+05,-3.1966484349e+05,-0.0000000000e+00,8.1541548427e+05,1.0843081272e+08,4.0151405999e+01,7.1470214608e+01,-1.7976261693e-24,-8.8269323863e-22
1.8119854965e+00,-2.6239223168e+05,2.5042954247e+05,0.0000000000e+00,3.2572828760e+05,-3.1087805273e+05,-0.0000000000e+00,8.1298952123e+05,1.0860308162e+08,4.0331257866e+01,7.1494555826e+01,4.1282007181e-23,-8.8436604059e-22
1.8121694918e+00,-2.6763376009e+05,2.4320939619e+05,0.0000000000e+00,3.3223501253e+05,-3.0191511251e+05,-0.0000000000e+00,8.1055738499e+05,1.0877592028e+08,4.0512919266e+01,7.1519008352e+01,8.4718822849e-23,-8.8393496277e-22
1.8123534870e+00,-2.7270405080e+05,2.3585072544e+05,0.0000000000e+00,3.3852916651e+05,-2.9278021089e+05,-0.0000000000e+00,8.0811924417e+05,1.0894931439e+08,4.0696402091e+01,7.1543573192e+01,1.2841283797e-22,-8.8135896508e-22
1.8125374823e+00,-2.7759870501e+05,2.2835704791e+05,0.0000000000e+00,3.4460528898e+05,-2.8347771465e+05,-0.0000000000e+00,8.0567526604e+05,1.0912324959e+08,4.0881718391e+01,7.1568251359e+01,1.7226041005e-22,-8.7660134014e-22
1.8127214776e+00,-2.8231336753e+05,2.2073202651e+05,0.0000000000e+00,3.5045797348e+05,-2.7401217084e+05,-0.0000000000e+00,8.0322561639e+05,1.0929771149e+08,4.1068880383e+01,7.1593043864e+01,2.1615437973e-22,-8.6962999196e-22
1.8129054729e+00,-2.8684373109e+05,2.1297947045e+05,0.0000000000e+00,3.5608187308e+05,-2.6438830814e+05,-0.0000000000e+00,8.0077045934e+05,1.0947268567e+08,4.1257900464e+01,7.1617951723e+01,2.5998423191e-22,-8.6041771442e-22
1.8130894681e+00,-2.9118554086e+05,2.0510333631e+05,0.0000000000e+00,3.6147170590e+05,-2.5461103818e+05,-0.0000000000e+00,7.9830995726e+05,1.0964815769e+08,4.1448791226e+01,7.1642975957e+01,3.0363627587e-22,-8.4894246869e-22
1.8132734634e+00,-2.9533459898e+05,1.9710772893e+05,0.0000000000e+00,3.6662226080e+05,-2.4468545661e+05,-0.0000000000e+00,7.9584427057e+05,1.0982411309e+08,4.1641565468e+01,7.1668117588e+01,3.4699384507e-22,-8.3518765831e-22
1.8134574587e+00,-2.9928676938e+05,1.8899690220e+05,0.0000000000e+00,3.7152840337e+05,-2.3461684411e+05,-0.0000000000e+00,7.9337355769e+05,1.1000053745e+08,4.1836236206e+01,7.1693377641e+01,3.8993751712e-22,-8.1914240077e-22
1.8136414540e+00,-3.0303798255e+05,1.8077525975e+05,0.0000000000e+00,3.7618508178e+05,-2.2441066728e+05,-0.0000000000e+00,7.9089797482e+05,1.1017741632e+08,4.2032816693e+01,7.1718757145e+01,4.3234535382e-22,-8.0080179456e-22
1.8138254493e+00,-3.0658424046e+05,1.7244735560e+05,0.0000000000e+00,3.8058733298e+05,-2.1407257937e+05,-0.0000000000e+00,7.8841767577e+05,1.1035473529e+08,4.2231320435e+01,7.1744257132e+01,4.7409316178e-22,-7.8016718060e-22
1.8140094445e+00,-3.0992162167e+05,1.6401789458e+05,0.0000000000e+00,3.8473028897e+05,-2.0360842086e+05,-0.0000000000e+00,7.8593281186e+05,1.1053247999e+08,4.2431761207e+01,7.1769878637e+01,5.1505477487e-22,-7.5724639597e-22
1.8141934398e+00,-3.1304628652e+05,1.5549173262e+05,0.0000000000e+00,3.8860918326e+05,-1.9302421980e+05,-0.0000000000e+00,7.8344353170e+05,1.1071063608e+08,4.2634153072e+01,7.1795622699e+01,5.5510235769e-22,-7.3205401907e-22
1.8143774351e+00,-3.1595448242e+05,1.4687387694e+05,0.0000000000e+00,3.9221935749e+05,-1.8232619206e+05,-0.0000000000e+00,7.8094998109e+05,1.1088918929e+08,4.2838510401e+01,7.1821490360e+01,5.9410673058e-22,-7.0461160468e-22
1.8145614304e+00,-3.1864254928e+05,1.3816948613e+05,0.0000000000e+00,3.9555626807e+05,-1.7152074140e+05,-0.0000000000e+00,7.7845230280e+05,1.1106812541e+08,4.3044847893e+01,7.1847482664e+01,6.3193771617e-22,-6.7494790730e-22
1.8147454256e+00,-3.2110692498e+05,1.2938387003e+05,0.0000000000e+00,3.9861549308e+05,-1.6061445934e+05,-0.0000000000e+00,7.7595063638e+05,1.1124743033e+08,4.3253180599e+01,7.1873600660e+01,6.6846450760e-22,-6.4309909121e-22
1.8149294209e+00,-3.2334415107e+05,1.2052248943e+05,0.0000000000e+00,4.0139273927e+05,-1.4961412481e+05,-0.0000000000e+00,7.7344511801e+05,1.1142709001e+08,4.3463523947e+01,7.1899845401e+01,7.0355605850e-22,-6.0910892536e-22
1.8151134162e+00,-3.2535087855e+05,1.1159095558e+05,0.0000000000e+00,4.0388384923e+05,-1.3852670348e+05,-0.0000000000e+00,7.7093588032e+05,1.1160709054e+08,4.3675893760e+01,7.1926217941e+01,7.3708149429e-22,-5.7302896117e-22
1.8152974115e+00,-3.2712387365e+05,1.0259502963e+05,0.0000000000e+00,4.0608480867e+05,-1.2735934712e+05,-0.0000000000e+00,7.6842305224e+05,1.1178741813e+08,4.3890306291e+01,7.1952719342e+01,7.6891054404e-22,-5.3491869264e-22
1.8154814068e+00,-3.2866002382e+05,9.3540621848e+04,0.0000000000e+00,4.0799175371e+05,-1.1611939264e+05,-0.0000000000e+00,7.6590675869e+05,1.1196805913e+08,4.4106778245e+01,7.1979350665e+01,7.9891399310e-22,-4.9484569589e-22
1.8156654020e+00,-3.2995634378e+05,8.4433790607e+04,0.0000000000e+00,4.0960097849e+05,-1.0481436075e+05,-0.0000000000e+00,7.6338712048e+05,1.1214900005e+08,4.4325326813e+01,7.2006112980e+01,8.2696415602e-22,-4.5288574618e-22
1.8158493973e+00,-3.3100998169e+05,7.5280741157e+04,0.0000000000e+00,4.1090894279e+05,-9.3451954539e+04,-0.0000000000e+00,7.6086425406e+05,1.1233022755e+08,4.4545969705e+01,7.2033007356e+01,8.5293536851e-22,-4.0912291113e-22
1.8160333926e+00,-3.3181822541e+05,6.6087824260e+04,0.0000000000e+00,4.1191227982e+05,-8.2040057703e+04,-0.0000000000e+00,7.5833827136e+05,1.1251172850e+08,4.4768725174e+01,7.2060034870e+01,8.7670449792e-22,-3.6364961805e-22
1.8162173879e+00,-3.3237850877e+05,5.6861534613e+04,0.0000000000e+00,4.1260780399e+05,-7.0586732623e+04,-0.0000000000e+00,7.5580927952e+05,1.1269348997e+08,4.4993612062e+01,7.2087196603e+01,8.9815147111e-22,-3.1656669364e-22
1.8164013831e+00,-3.3268841804e+05,4.7608509026e+04,0.0000000000e+00,4.1299251895e+05,-5.9100218101e+04,-0.0000000000e+00,7.5327738067e+05,1.1287549924e+08,4.5220649837e+01,7.2114493640e+01,9.1715981886e-22,-2.6798337385e-22
1.8165853784e+00,-3.3274569842e+05,3.8335524317e+04,0.0000000000e+00,4.1306362563e+05,-4.7588926739e+04,-0.0000000000e+00,7.5074267172e+05,1.1305774383e+08,4.5449858627e+01,7.2141927071e+01,9.3361723533e-22,-2.1801728173e-22
1.8167693737e+00,-3.3254826066e+05,2.9049494937e+04,0.0000000000e+00,4.1281853048e+05,-3.6061441991e+04,-0.0000000000e+00,7.4820524420e+05,1.1324021154e+08,4.5681259260e+01,7.2169497991e+01,9.4741615100e-22,-1.6679437142e-22
1.8169533690e+00,-3.3209418761e+05,1.9757470602e+04,0.0000000000e+00,4.1225485358e+05,-2.4526515230e+04,-0.0000000000e+00,7.4566518392e+05,1.1342289043e+08,4.5914873313e+01,7.2197207501e+01,9.5845431745e-22,-1.1444883848e-22
1.8171373643e+00,-3.3138174094e+05,1.0466633424e+04,0.0000000000e+00,4.1137043703e+05,-1.2993062181e+04,-0.0000000000e+00,7.4312257078e+05,1.1360576885e+08,4.6150723161e+01,7.2225056707e+01,9.6663540259e-22,-6.1122991329e-23
1.8173213595e+00,-3.3040936797e+05,1.1842948368e+03,0.0000000000e+00,4.1016335334e+05,-1.4701591078e+03,-0.0000000000e+00,7.4057747850e+05,1.1378883548e+08,4.6388832022e+01,7.2253046722e+01,9.7186959392e-22,-6.9670841146e-24
1.8175053548e+00,-3.2917570836e+05,-8.0821077403e+03,0.0000000000e+00,4.0863191383e+05,1.0032961333e+04,-0.0000000000e+00,7.3802997439e+05,1.1397207933e+08,4.6629224007e+01,7.2281178665e+01,9.7407420773e-22,4.7860891110e-23
1.8176893501e+00,-3.2767960107e+05,-1.7325014472e+04,0.0000000000e+00,4.0677467719e+05,2.1506914517e+04,-0.0000000000e+00,7.3548011909e+05,1.1415548977e+08,4.6871924178e+01,7.2309453661e+01,9.7317430202e-22,1.0319545424e-22
1.8178733454e+00,-3.2592009113e+05,-2.6536746964e+04,0.0000000000e+00,4.0459045796e+05,3.2942168645e+04,-0.0000000000e+00,7.3292796627e+05,1.1433905656e+08,4.7116958606e+01,7.2337872843e+01,9.6910329065e-22,1.5886393083e-22
1.8180573407e+00,-3.2389643659e+05,-3.5709512462e+04,0.0000000000e+00,4.0207833508e+05,4.4329049953e+04,-0.0000000000e+00,7.3037356235e+05,1.1452276985e+08,4.7364354435e+01,7.2366437351e+01,9.6180355579e-22,2.1468679146e-22
1.8182413359e+00,-3.2160811545e+05,-4.4835408459e+04,0.0000000000e+00,3.9923766056e+05,5.5657748432e+04,-0.0000000000e+00,7.2781694634e+05,1.1470662021e+08,4.7614139933e+01,7.2395148333e+01,9.5122705559e-22,2.7047803803e-22
1.8184253312e+00,-3.1905483254e+05,-5.3906427364e+04,0.0000000000e+00,3.9606806798e+05,6.6918323624e+04,-0.0000000000e+00,7.2525814942e+05,1.1489059869e+08,4.7866344573e+01,7.2424006946e+01,9.3733592470e-22,3.2604563656e-22
1.8186093265e+00,-3.1623652645e+05,-6.2914461581e+04,0.0000000000e+00,3.9256948111e+05,7.8100710928e+04,-0.0000000000e+00,7.2269719471e+05,1.1507469678e+08,4.8120999097e+01,7.2453014354e+01,9.2010306391e-22,3.8119199899e-22
1.8187933218e+00,-3.1315337644e+05,-7.1851309013e+04,0.0000000000e+00,3.8874212248e+05,8.9194728430e+04,-0.0000000000e+00,7.2013409694e+05,1.1525890648e+08,4.8378135597e+01,7.2482171733e+01,8.9951271514e-22,4.3571451514e-22
1.8189773170e+00,-3.0980580928e+05,-8.0708678831e+04,0.0000000000e+00,3.8458652187e+05,1.0019008407e+05,-0.0000000000e+00,7.1756886218e+05,1.1544322032e+08,4.8637787585e+01,7.2511480268e+01,8.7556101872e-22,4.8940613417e-22
1.8191613123e+00,-3.0619450613e+05,-8.9478197542e+04,0.0000000000e+00,3.8010352485e+05,1.1107638316e+05,-0.0000000000e+00,7.1500148753e+05,1.1562763137e+08,4.8899990083e+01,7.2540941153e+01,8.4825654910e-22,5.4205599636e-22
1.8193453076e+00,-3.0232040930e+05,-9.8151415404e+04,0.0000000000e+00,3.7529430120e+05,1.2184313636e+05,-0.0000000000e+00,7.1243196074e+05,1.1581213329e+08,4.9164779709e+01,7.2570555596e+01,8.1762082503e-22,5.9345011535e-22
1.8195293029e+00,-2.9818472896e+05,-1.0671981325e+05,0.0000000000e+00,3.7016035319e+05,1.3247976817e+05,-0.0000000000e+00,7.0986025991e+05,1.1599672031e+08,4.9432194772e+01,7.2600324815e+01,7.8368878990e-22,6.4337211118e-22
1.8197132982e+00,-2.9378894983e+05,-1.1517480976e+05,0.0000000000e+00,3.6470352393e+05,1.4297562591e+05,-0.0000000000e+00,7.0728635322e+05,1.1618138733e+08,4.9702275358e+01,7.2630250042e+01,7.4650925777e-22,6.9160399356e-22
1.8198972934e+00,-2.8913483771e+05,-1.2350776882e+05,0.0000000000e+00,3.5892600544e+05,1.5331998888e+05,-0.0000000000e+00,7.0471019850e+05,1.1636612990e+08,4.9975063444e+01,7.2660332521e+01,7.0614532251e-22,7.3792699320e-22
1.8200812887e+00,-2.8422444596e+05,-1.3171000745e+05,0.0000000000e+00,3.5283034671e+05,1.6350207822e+05,-0.0000000000e+00,7.0213174290e+05,1.1655094423e+08,5.0250602999e+01,7.2690573511e+01,6.6267472357e-22,7.8212244252e-22
1.8202652840e+00,-2.7906012181e+05,-1.3977280412e+05,0.0000000000e+00,3.4641946156e+05,1.7351106719e+05,-0.0000000000e+00,6.9955092255e+05,1.1673582728e+08,5.0528940102e+01,7.2720974287e+01,6.1619016474e-22,8.2397270306e-22
1.8204492793e+00,-2.7364451262e+05,-1.4768740738e+05,0.0000000000e+00,3.3969663635e+05,1.8333609192e+05,-0.0000000000e+00,6.9696766218e+05,1.1692077674e+08,5.0810123055e+01,7.2751536140e+01,5.6679958166e-22,8.6326213802e-22
1.8206332745e+00,-2.6798057189e+05,-1.5544504486e+05,0.0000000000e+00,3.3266553752e+05,1.9296626258e+05,-0.0000000000e+00,6.9438187469e+05,1.1710579108e+08,5.1094202515e+01,7.2782260376e+01,5.1462635341e-22,8.9977812786e-22
1.8208172698e+00,-2.6207156523e+05,-1.6303693265e+05,0.0000000000e+00,3.2533021891e+05,2.0239067501e+05,-0.0000000000e+00,6.9179346083e+05,1.1729086958e+08,5.1381231626e+01,7.2813148321e+01,4.5980945340e-22,9.3331212687e-22
1.8210012651e+00,-2.5592107599e+05,-1.7045428528e+05,0.0000000000e+00,3.1769512882e+05,2.1159842310e+05,-0.0000000000e+00,6.8920230876e+05,1.1747601237e+08,5.1671266151e+01,7.2844201320e+01,4.0250353435e-22,9.6366075789e-22
1.8211852604e+00,-2.4953301085e+05,-1.7768832580e+05,0.0000000000e+00,3.0976511692e+05,2.2057861134e+05,-0.0000000000e+00,6.8660829367e+05,1.1766122044e+08,5.1964364625e+01,7.2875420739e+01,3.4287894453e-22,9.9062694124e-22
1.8213692557e+00,-2.4291160510e+05,-1.8473029640e+05,0.0000000000e+00,3.0154544081e+05,2.2932036794e+05,-0.0000000000e+00,6.8401127731e+05,1.1784649569e+08,5.2260588511e+01,7.2906807964e+01,2.8112166996e-22,1.0140210548e-21
1.8215532509e+00,-2.3606142772e+05,-1.9157146945e+05,0.0000000000e+00,2.9304177235e+05,2.3781285863e+05,-0.0000000000e+00,6.8141110757e+05,1.1803184098e+08,5.2560002362e+01,7.2938364404e+01,2.1743319734e-22,1.0336621215e-21
1.8217372462e+00,-2.2898738620e+05,-1.9820315895e+05,0.0000000000e+00,2.8426020356e+05,2.4604530077e+05,-0.0000000000e+00,6.7880761808e+05,1.1821726010e+08,5.2862673990e+01,7.2970091495e+01,1.5203029482e-22,1.0493790189e-21
1.8219212415e+00,-2.2169473109e+05,-2.0461673231e+05,0.0000000000e+00,2.7520725239e+05,2.5400697804e+05,-0.0000000000e+00,6.7620062769e+05,1.1840275790e+08,5.3168674653e+01,7.3001990695e+01,8.5144706476e-23,1.0610117063e-21
1.8221052368e+00,-2.1418906029e+05,-2.1080362256e+05,0.0000000000e+00,2.6588986794e+05,2.6168725559e+05,-0.0000000000e+00,6.7358993999e+05,1.1858834024e+08,5.3478079246e+01,7.3034063491e+01,1.7022756153e-23,1.0684124642e-21
1.8222892320e+00,-2.0647632291e+05,-2.1675534109e+05,0.0000000000e+00,2.5631543534e+05,2.6907559584e+05,-0.0000000000e+00,6.7097534290e+05,1.1877401408e+08,5.3790966500e+01,7.3066311401e+01,-5.2075143519e-23,1.0714471406e-21
1.8224732273e+00,-1.9856282298e+05,-2.2246349068e+05,0.0000000000e+00,2.4649178025e+05,2.7616157463e+05,-0.0000000000e+00,6.6835660811e+05,1.1895978749e+08,5.4107419198e+01,7.3098735969e+01,-1.2187507799e-22,1.0699963962e-21
1.8226572226e+00,-1.9045522267e+05,-2.2791977886e+05,0.0000000000e+00,2.3642717297e+05,2.8293489790e+05,-0.0000000000e+00,6.6573349057e+05,1.1914566970e+08,5.4427524403e+01,7.3131338774e+01,-1.9209031811e-22,1.0639569441e-21
1.8228412179e+00,-1.8216054518e+05,-2.3311603189e+05,0.0000000000e+00,2.2613033194e+05,2.8938541890e+05,-0.0000000000e+00,6.6310572794e+05,1.1933167112e+08,5.4751373696e+01,7.3164121430e+01,-2.6242211084e-22,1.0532427759e-21
1.8230252132e+00,-1.7368617722e+05,-2.3804420901e+05,0.0000000000e+00,2.1561042690e+05,2.9550315601e+05,-0.0000000000e+00,6.6047304010e+05,1.1951780341e+08,5.5079063426e+01,7.3197085586e+01,-3.3256057421e-22,1.0377863658e-21
1.8232092084e+00,-1.6503987114e+05,-2.4269641704e+05,0.0000000000e+00,2.0487708142e+05,3.0127831080e+05,-0.0000000000e+00,6.5783512853e+05,1.1970407947e+08,5.5410694982e+01,7.3230232930e+01,-4.0218569846e-22,1.0175398465e-21
1.8233932037e+00,-1.5622974652e+05,-2.4706492549e+05,0.0000000000e+00,1.9394037499e+05,3.0670128682e+05,-0.0000000000e+00,6.5519167569e+05,1.1989051355e+08,5.5746375078e+01,7.3263565188e+01,-4.7096845547e-22,9.9247614803e-22
1.8235771990e+00,-1.4726429125e+05,-2.5114218213e+05,0.0000000000e+00,1.8281084431e+05,3.1176270886e+05,-0.0000000000e+00,6.5254234454e+05,1.2007712121e+08,5.6086216043e+01,7.3297084132e+01,-5.3857201707e-22,9.6259008923e-22
1.8237611943e+00,-1.3815236234e+05,-2.5492082870e+05,0.0000000000e+00,1.7149948428e+05,3.1645344252e+05,-0.0000000000e+00,6.4988677777e+05,1.2026391943e+08,5.6430336149e+01,7.3330791578e+01,-6.0465307998e-22,9.2789941642e-22
